teacherID,hours,instanceID,isReported,isAssigned
19640414-0013,280,I-3266,FALSE,TRUE
19761009-0055,140,I-3266,FALSE,TRUE
19920320-0121,100,I-3266,FALSE,TRUE
19650303-0019,280,I-3267,FALSE,TRUE
19760108-0050,100,I-3267,FALSE,TRUE
19910817-0092,140,I-3267,FALSE,TRUE
19620831-0024,280,I-3268,FALSE,TRUE
19790702-0038,120,I-3268,FALSE,TRUE
19910122-0077,100,I-3268,FALSE,TRUE
19620424-0026,260,I-3269,FALSE,TRUE
19781130-0054,140,I-3269,FALSE,TRUE
19930512-0117,100,I-3269,FALSE,TRUE
19640220-0029,280,I-3270,FALSE,TRUE
19750122-0056,140,I-3270,FALSE,TRUE
19900317-0083,140,I-3270,FALSE,TRUE
19620831-0024,240,I-3271,FALSE,TRUE
19790426-0049,140,I-3271,FALSE,TRUE
19900511-0134,120,I-3271,FALSE,TRUE
19690917-0022,240,I-3272,FALSE,TRUE
19790708-0041,140,I-3272,FALSE,TRUE
19570828-0008,240,I-3273,FALSE,TRUE
19761024-0034,100,I-3273,FALSE,TRUE
19570826-0012,240,I-3274,FALSE,TRUE
19760524-0046,120,I-3274,FALSE,TRUE
19910921-0136,100,I-3274,FALSE,TRUE
19610918-0027,280,I-3275,FALSE,TRUE
19781130-0054,140,I-3275,FALSE,TRUE
19900511-0134,100,I-3275,FALSE,TRUE
19690513-0015,240,I-3276,FALSE,TRUE
19751018-0039,140,I-3276,FALSE,TRUE
19600529-0021,260,I-3277,FALSE,TRUE
19780602-0035,120,I-3277,FALSE,TRUE
19570826-0012,280,I-3278,FALSE,TRUE
19790618-0048,140,I-3278,FALSE,TRUE
19910817-0092,100,I-3278,FALSE,TRUE
19570828-0008,260,I-3279,FALSE,TRUE
19750722-0060,100,I-3279,FALSE,TRUE
19610620-0006,240,I-3280,FALSE,TRUE
19771013-0040,140,I-3280,FALSE,TRUE
19570826-0012,260,I-3281,FALSE,TRUE
19770713-0042,100,I-3281,FALSE,TRUE
19910403-0103,100,I-3281,FALSE,TRUE
19690917-0022,260,I-3282,FALSE,TRUE
19770713-0042,120,I-3282,FALSE,TRUE
19900307-0105,140,I-3282,FALSE,TRUE
19600905-0003,240,I-3283,FALSE,TRUE
19780815-0047,120,I-3283,FALSE,TRUE
19920504-0093,120,I-3283,FALSE,TRUE
19620831-0024,260,I-3284,FALSE,TRUE
19780602-0035,140,I-3284,FALSE,TRUE
19690513-0015,280,I-3285,FALSE,TRUE
19771013-0040,100,I-3285,FALSE,TRUE
19560612-0010,240,I-3286,FALSE,TRUE
19781125-0031,140,I-3286,FALSE,TRUE
19901011-0119,100,I-3286,FALSE,TRUE
19601021-0018,280,I-3287,FALSE,TRUE
19761009-0055,140,I-3287,FALSE,TRUE
19921002-0129,140,I-3287,FALSE,TRUE
19560705-0025,240,I-3288,FALSE,TRUE
19781130-0054,100,I-3288,FALSE,TRUE
19931203-0066,100,I-3288,FALSE,TRUE
19580515-0017,280,I-3289,FALSE,TRUE
19761024-0034,120,I-3289,FALSE,TRUE
19580515-0017,280,I-3290,FALSE,TRUE
19781217-0053,120,I-3290,FALSE,TRUE
19920206-0072,120,I-3290,FALSE,TRUE
19630126-0001,260,I-3291,FALSE,TRUE
19790708-0041,140,I-3291,FALSE,TRUE
19610620-0006,260,I-3292,FALSE,TRUE
19761020-0044,100,I-3292,FALSE,TRUE
19931231-0099,120,I-3292,FALSE,TRUE
19561222-0030,240,I-3293,FALSE,TRUE
19761009-0055,140,I-3293,FALSE,TRUE
19570828-0008,260,I-3294,FALSE,TRUE
19790702-0038,120,I-3294,FALSE,TRUE
19910927-0128,140,I-3294,FALSE,TRUE
19640414-0013,240,I-3295,FALSE,TRUE
19761020-0044,140,I-3295,FALSE,TRUE
19600905-0003,240,I-3296,FALSE,TRUE
19760524-0046,100,I-3296,FALSE,TRUE
19601021-0018,280,I-3297,FALSE,TRUE
19750906-0032,100,I-3297,FALSE,TRUE
19900818-0116,140,I-3297,FALSE,TRUE
19600905-0003,240,I-3298,FALSE,TRUE
19751018-0039,120,I-3298,FALSE,TRUE
19560612-0010,240,I-3299,FALSE,TRUE
19761009-0055,140,I-3299,FALSE,TRUE
19901108-0087,100,I-3299,FALSE,TRUE
19580218-0007,260,I-3300,FALSE,TRUE
19760524-0046,120,I-3300,FALSE,TRUE
19560612-0010,280,I-3301,FALSE,TRUE
19780602-0035,120,I-3301,FALSE,TRUE
19901026-0111,140,I-3301,FALSE,TRUE
19610918-0027,280,I-3302,FALSE,TRUE
19760108-0050,100,I-3302,FALSE,TRUE
19930302-0135,140,I-3302,FALSE,TRUE
19580218-0007,280,I-3303,FALSE,TRUE
19750331-0036,140,I-3303,FALSE,TRUE
19920206-0072,140,I-3303,FALSE,TRUE
19660630-0020,260,I-3304,FALSE,TRUE
19761024-0034,140,I-3304,FALSE,TRUE
19900307-0105,100,I-3304,FALSE,TRUE
19561222-0030,240,I-3305,FALSE,TRUE
19750220-0037,100,I-3305,FALSE,TRUE
19600905-0003,240,I-3306,FALSE,TRUE
19750102-0059,100,I-3306,FALSE,TRUE
19920217-0098,120,I-3306,FALSE,TRUE
19570615-0011,260,I-3307,FALSE,TRUE
19790717-0045,140,I-3307,FALSE,TRUE
19560705-0025,260,I-3308,FALSE,TRUE
19790618-0048,120,I-3308,FALSE,TRUE
19560812-0016,260,I-3309,FALSE,TRUE
19770224-0058,120,I-3309,FALSE,TRUE
19910101-0133,140,I-3309,FALSE,TRUE
19630126-0001,260,I-3310,FALSE,TRUE
19750417-0051,120,I-3310,FALSE,TRUE
19690917-0022,280,I-3311,FALSE,TRUE
19760524-0046,120,I-3311,FALSE,TRUE
19921218-0101,120,I-3311,FALSE,TRUE
19570828-0008,260,I-3312,FALSE,TRUE
19750906-0032,120,I-3312,FALSE,TRUE
19600529-0021,260,I-3313,FALSE,TRUE
19771013-0040,120,I-3313,FALSE,TRUE
19900201-0074,120,I-3313,FALSE,TRUE
19561222-0030,280,I-3314,FALSE,TRUE
19751018-0039,140,I-3314,FALSE,TRUE
19921123-0108,100,I-3314,FALSE,TRUE
19590129-0004,240,I-3315,FALSE,TRUE
19781217-0053,140,I-3315,FALSE,TRUE
19630126-0001,280,I-3316,FALSE,TRUE
19780317-0052,100,I-3316,FALSE,TRUE
19900723-0126,140,I-3316,FALSE,TRUE
19650303-0019,260,I-3317,FALSE,TRUE
19760524-0046,140,I-3317,FALSE,TRUE
19900701-0138,140,I-3317,FALSE,TRUE
19620424-0026,280,I-3318,FALSE,TRUE
19750705-0033,140,I-3318,FALSE,TRUE
19900124-0064,120,I-3318,FALSE,TRUE
19690513-0015,260,I-3319,FALSE,TRUE
19760524-0046,120,I-3319,FALSE,TRUE
19600905-0003,240,I-3320,FALSE,TRUE
19760108-0050,120,I-3320,FALSE,TRUE
19901011-0119,120,I-3320,FALSE,TRUE
19601021-0018,260,I-3321,FALSE,TRUE
19751018-0039,120,I-3321,FALSE,TRUE
19921201-0094,120,I-3321,FALSE,TRUE
19620522-0023,260,I-3322,FALSE,TRUE
19750512-0043,140,I-3322,FALSE,TRUE
19580218-0007,280,I-3323,FALSE,TRUE
19770713-0042,100,I-3323,FALSE,TRUE
19620522-0023,240,I-3324,FALSE,TRUE
19781130-0054,100,I-3324,FALSE,TRUE
19921201-0094,140,I-3324,FALSE,TRUE
19580218-0007,280,I-3325,FALSE,TRUE
19781130-0054,100,I-3325,FALSE,TRUE
19930326-0132,120,I-3325,FALSE,TRUE
19690917-0022,240,I-3326,FALSE,TRUE
19780424-0057,140,I-3326,FALSE,TRUE
19920316-0107,120,I-3326,FALSE,TRUE
19690917-0022,280,I-3327,FALSE,TRUE
19750331-0036,120,I-3327,FALSE,TRUE
19580515-0017,240,I-3328,FALSE,TRUE
19760108-0050,100,I-3328,FALSE,TRUE
19601021-0018,280,I-3329,FALSE,TRUE
19781125-0031,140,I-3329,FALSE,TRUE
19931231-0099,120,I-3329,FALSE,TRUE
19690513-0015,240,I-3330,FALSE,TRUE
19781125-0031,140,I-3330,FALSE,TRUE
19931231-0099,100,I-3330,FALSE,TRUE
19610918-0027,260,I-3331,FALSE,TRUE
19750331-0036,120,I-3331,FALSE,TRUE
19690513-0015,240,I-3332,FALSE,TRUE
19781130-0054,140,I-3332,FALSE,TRUE
19930919-0137,120,I-3332,FALSE,TRUE
19570615-0011,280,I-3333,FALSE,TRUE
19780317-0052,140,I-3333,FALSE,TRUE
19901002-0085,140,I-3333,FALSE,TRUE
19560612-0010,260,I-3334,FALSE,TRUE
19770224-0058,140,I-3334,FALSE,TRUE
19690513-0015,280,I-3335,FALSE,TRUE
19770224-0058,120,I-3335,FALSE,TRUE
19610623-0005,240,I-3336,FALSE,TRUE
19771013-0040,120,I-3336,FALSE,TRUE
19931203-0066,100,I-3336,FALSE,TRUE
19560705-0025,260,I-3337,FALSE,TRUE
19750906-0032,120,I-3337,FALSE,TRUE
19640220-0029,260,I-3338,FALSE,TRUE
19761024-0034,120,I-3338,FALSE,TRUE
19620424-0026,280,I-3339,FALSE,TRUE
19750331-0036,140,I-3339,FALSE,TRUE
19910403-0131,120,I-3339,FALSE,TRUE
19570828-0008,280,I-3340,FALSE,TRUE
19761024-0034,120,I-3340,FALSE,TRUE
19921201-0094,140,I-3340,FALSE,TRUE
19560612-0010,240,I-3341,FALSE,TRUE
19751018-0039,140,I-3341,FALSE,TRUE
19901108-0087,100,I-3341,FALSE,TRUE
19650303-0019,240,I-3342,FALSE,TRUE
19780815-0047,120,I-3342,FALSE,TRUE
19900124-0064,120,I-3342,FALSE,TRUE
19690917-0022,280,I-3343,FALSE,TRUE
19790618-0048,140,I-3343,FALSE,TRUE
19910122-0077,140,I-3343,FALSE,TRUE
19690408-0009,240,I-3344,FALSE,TRUE
19781125-0031,140,I-3344,FALSE,TRUE
19620424-0026,260,I-3345,FALSE,TRUE
19790618-0048,120,I-3345,FALSE,TRUE
19910206-0081,100,I-3345,FALSE,TRUE
19561222-0030,260,I-3346,FALSE,TRUE
19751018-0039,100,I-3346,FALSE,TRUE
19690917-0022,240,I-3347,FALSE,TRUE
19750331-0036,140,I-3347,FALSE,TRUE
19920917-0109,100,I-3347,FALSE,TRUE
19690513-0015,240,I-3348,FALSE,TRUE
19750906-0032,140,I-3348,FALSE,TRUE
19900701-0113,100,I-3348,FALSE,TRUE
19610620-0006,240,I-3349,FALSE,TRUE
19751018-0039,120,I-3349,FALSE,TRUE
19630126-0001,240,I-3350,FALSE,TRUE
19761024-0034,140,I-3350,FALSE,TRUE
19690917-0022,280,I-3351,FALSE,TRUE
19750220-0037,140,I-3351,FALSE,TRUE
19900902-0114,140,I-3351,FALSE,TRUE
19560612-0010,280,I-3352,FALSE,TRUE
19750102-0059,120,I-3352,FALSE,TRUE
19640220-0029,280,I-3353,FALSE,TRUE
19790708-0041,100,I-3353,FALSE,TRUE
19931226-0118,140,I-3353,FALSE,TRUE
19620522-0023,280,I-3354,FALSE,TRUE
19781217-0053,140,I-3354,FALSE,TRUE
19610620-0006,260,I-3355,FALSE,TRUE
19750220-0037,100,I-3355,FALSE,TRUE
19561222-0030,280,I-3356,FALSE,TRUE
19790717-0045,100,I-3356,FALSE,TRUE
19561222-0030,280,I-3357,FALSE,TRUE
19770224-0058,100,I-3357,FALSE,TRUE
19931231-0099,140,I-3357,FALSE,TRUE
19570615-0011,240,I-3358,FALSE,TRUE
19750331-0036,120,I-3358,FALSE,TRUE
19900307-0105,140,I-3358,FALSE,TRUE
19570615-0011,240,I-3359,FALSE,TRUE
19760524-0046,100,I-3359,FALSE,TRUE
19920505-0115,140,I-3359,FALSE,TRUE
19570615-0011,280,I-3360,FALSE,TRUE
19770224-0058,140,I-3360,FALSE,TRUE
19680712-0028,260,I-3361,FALSE,TRUE
19751018-0039,140,I-3361,FALSE,TRUE
19650303-0019,240,I-3362,FALSE,TRUE
19761009-0055,100,I-3362,FALSE,TRUE
19931118-0062,120,I-3362,FALSE,TRUE
19680712-0028,280,I-3363,FALSE,TRUE
19750906-0032,100,I-3363,FALSE,TRUE
19930228-0086,140,I-3363,FALSE,TRUE
19620424-0026,280,I-3364,FALSE,TRUE
19750705-0033,140,I-3364,FALSE,TRUE
19561222-0030,260,I-3365,FALSE,TRUE
19750906-0032,120,I-3365,FALSE,TRUE
19920217-0098,120,I-3365,FALSE,TRUE
19580218-0007,280,I-3366,FALSE,TRUE
19750705-0033,120,I-3366,FALSE,TRUE
19610620-0006,280,I-3367,FALSE,TRUE
19770713-0042,100,I-3367,FALSE,TRUE
19921123-0108,140,I-3367,FALSE,TRUE
19640414-0013,240,I-3368,FALSE,TRUE
19781130-0054,120,I-3368,FALSE,TRUE
19590129-0004,260,I-3369,FALSE,TRUE
19781217-0053,120,I-3369,FALSE,TRUE
19900909-0123,140,I-3369,FALSE,TRUE
19620424-0026,240,I-3370,FALSE,TRUE
19790618-0048,140,I-3370,FALSE,TRUE
19630126-0001,260,I-3371,FALSE,TRUE
19751018-0039,120,I-3371,FALSE,TRUE
19620424-0026,260,I-3372,FALSE,TRUE
19761009-0055,120,I-3372,FALSE,TRUE
19560612-0010,260,I-3373,FALSE,TRUE
19750417-0051,100,I-3373,FALSE,TRUE
19930616-0127,120,I-3373,FALSE,TRUE
19570828-0008,260,I-3374,FALSE,TRUE
19790702-0038,100,I-3374,FALSE,TRUE
19920828-0070,100,I-3374,FALSE,TRUE
19570615-0011,260,I-3375,FALSE,TRUE
19750906-0032,120,I-3375,FALSE,TRUE
19640220-0029,260,I-3376,FALSE,TRUE
19760108-0050,120,I-3376,FALSE,TRUE
19920122-0065,120,I-3376,FALSE,TRUE
19601021-0018,260,I-3377,FALSE,TRUE
19790618-0048,140,I-3377,FALSE,TRUE
19560812-0016,240,I-3378,FALSE,TRUE
19780424-0057,140,I-3378,FALSE,TRUE
19570615-0011,260,I-3379,FALSE,TRUE
19770713-0042,140,I-3379,FALSE,TRUE
19590129-0004,260,I-3380,FALSE,TRUE
19750906-0032,120,I-3380,FALSE,TRUE
19690408-0009,240,I-3381,FALSE,TRUE
19770224-0058,140,I-3381,FALSE,TRUE
19640220-0029,240,I-3382,FALSE,TRUE
19750906-0032,120,I-3382,FALSE,TRUE
19901219-0125,140,I-3382,FALSE,TRUE
19600905-0003,240,I-3383,FALSE,TRUE
19750102-0059,140,I-3383,FALSE,TRUE
19910404-0102,120,I-3383,FALSE,TRUE
19560812-0016,260,I-3384,FALSE,TRUE
19781130-0054,120,I-3384,FALSE,TRUE
19921127-0120,120,I-3384,FALSE,TRUE
19580218-0007,280,I-3385,FALSE,TRUE
19750722-0060,120,I-3385,FALSE,TRUE
19690917-0022,280,I-3386,FALSE,TRUE
19761020-0044,140,I-3386,FALSE,TRUE
19920320-0121,100,I-3386,FALSE,TRUE
19560612-0010,280,I-3387,FALSE,TRUE
19750331-0036,120,I-3387,FALSE,TRUE
19900619-0076,140,I-3387,FALSE,TRUE
19660630-0020,280,I-3388,FALSE,TRUE
19780424-0057,140,I-3388,FALSE,TRUE
19900119-0104,140,I-3388,FALSE,TRUE
19600529-0021,280,I-3389,FALSE,TRUE
19770713-0042,100,I-3389,FALSE,TRUE
19930414-0106,120,I-3389,FALSE,TRUE
19620424-0026,280,I-3390,FALSE,TRUE
19781130-0054,100,I-3390,FALSE,TRUE
19610623-0005,280,I-3391,FALSE,TRUE
19781217-0053,120,I-3391,FALSE,TRUE
19680712-0028,280,I-3392,FALSE,TRUE
19770224-0058,140,I-3392,FALSE,TRUE
19600529-0021,260,I-3393,FALSE,TRUE
19780424-0057,100,I-3393,FALSE,TRUE
19560812-0016,260,I-3394,FALSE,TRUE
19771013-0040,120,I-3394,FALSE,TRUE
19601021-0018,240,I-3395,FALSE,TRUE
19761009-0055,100,I-3395,FALSE,TRUE
19560812-0016,280,I-3396,FALSE,TRUE
19761020-0044,140,I-3396,FALSE,TRUE
19620522-0023,280,I-3397,FALSE,TRUE
19750906-0032,120,I-3397,FALSE,TRUE
19580515-0017,240,I-3398,FALSE,TRUE
19781217-0053,140,I-3398,FALSE,TRUE
19920226-0075,100,I-3398,FALSE,TRUE
19561222-0030,240,I-3399,FALSE,TRUE
19790426-0049,120,I-3399,FALSE,TRUE
19560705-0025,240,I-3400,FALSE,TRUE
19780602-0035,140,I-3400,FALSE,TRUE
19921218-0101,100,I-3400,FALSE,TRUE
19600814-0002,260,I-3401,FALSE,TRUE
19790618-0048,120,I-3401,FALSE,TRUE
19900211-0140,140,I-3401,FALSE,TRUE
19620522-0023,240,I-3402,FALSE,TRUE
19750122-0056,140,I-3402,FALSE,TRUE
19560612-0010,240,I-3403,FALSE,TRUE
19750722-0060,120,I-3403,FALSE,TRUE
19900909-0123,120,I-3403,FALSE,TRUE
19610918-0027,240,I-3404,FALSE,TRUE
19760108-0050,120,I-3404,FALSE,TRUE
19570826-0012,260,I-3405,FALSE,TRUE
19790618-0048,140,I-3405,FALSE,TRUE
19560812-0016,240,I-3406,FALSE,TRUE
19750220-0037,100,I-3406,FALSE,TRUE
19630126-0001,240,I-3407,FALSE,TRUE
19781130-0054,140,I-3407,FALSE,TRUE
19600529-0021,260,I-3408,FALSE,TRUE
19781217-0053,120,I-3408,FALSE,TRUE
19690408-0009,280,I-3409,FALSE,TRUE
19790708-0041,140,I-3409,FALSE,TRUE
19570828-0008,260,I-3410,FALSE,TRUE
19780815-0047,120,I-3410,FALSE,TRUE
19610620-0006,240,I-3411,FALSE,TRUE
19760524-0046,120,I-3411,FALSE,TRUE
19610918-0027,280,I-3412,FALSE,TRUE
19750417-0051,120,I-3412,FALSE,TRUE
19580515-0017,240,I-3413,FALSE,TRUE
19790702-0038,100,I-3413,FALSE,TRUE
19650303-0019,280,I-3414,FALSE,TRUE
19750512-0043,100,I-3414,FALSE,TRUE
19570615-0011,260,I-3415,FALSE,TRUE
19761009-0055,120,I-3415,FALSE,TRUE
19580218-0007,240,I-3416,FALSE,TRUE
19780317-0052,140,I-3416,FALSE,TRUE
19900801-0130,140,I-3416,FALSE,TRUE
19561222-0030,260,I-3417,FALSE,TRUE
19790426-0049,120,I-3417,FALSE,TRUE
19560812-0016,240,I-3418,FALSE,TRUE
19750220-0037,120,I-3418,FALSE,TRUE
19680712-0028,240,I-3419,FALSE,TRUE
19780602-0035,100,I-3419,FALSE,TRUE
19910403-0131,140,I-3419,FALSE,TRUE
19580515-0017,240,I-3420,FALSE,TRUE
19781217-0053,100,I-3420,FALSE,TRUE
19690408-0009,240,I-3421,FALSE,TRUE
19750417-0051,100,I-3421,FALSE,TRUE
19560812-0016,280,I-3422,FALSE,TRUE
19790702-0038,100,I-3422,FALSE,TRUE
19920316-0107,120,I-3422,FALSE,TRUE
19560812-0016,240,I-3423,FALSE,TRUE
19780815-0047,120,I-3423,FALSE,TRUE
19600905-0003,260,I-3424,FALSE,TRUE
19761024-0034,100,I-3424,FALSE,TRUE
19910327-0096,100,I-3424,FALSE,TRUE
19640220-0029,280,I-3425,FALSE,TRUE
19770713-0042,120,I-3425,FALSE,TRUE
19690513-0015,280,I-3426,FALSE,TRUE
19750331-0036,100,I-3426,FALSE,TRUE
19921002-0129,100,I-3426,FALSE,TRUE
19580218-0007,260,I-3427,FALSE,TRUE
19750220-0037,100,I-3427,FALSE,TRUE
19610918-0027,280,I-3428,FALSE,TRUE
19761024-0034,100,I-3428,FALSE,TRUE
19900317-0083,100,I-3428,FALSE,TRUE
19690513-0015,240,I-3429,FALSE,TRUE
19780424-0057,120,I-3429,FALSE,TRUE
19910817-0092,100,I-3429,FALSE,TRUE
19690513-0015,260,I-3430,FALSE,TRUE
19760524-0046,120,I-3430,FALSE,TRUE
19580515-0017,280,I-3431,FALSE,TRUE
19760108-0050,120,I-3431,FALSE,TRUE
19900511-0134,140,I-3431,FALSE,TRUE
19690917-0022,240,I-3432,FALSE,TRUE
19790426-0049,140,I-3432,FALSE,TRUE
19640414-0013,260,I-3433,FALSE,TRUE
19771013-0040,100,I-3433,FALSE,TRUE
19620522-0023,240,I-3434,FALSE,TRUE
19780424-0057,140,I-3434,FALSE,TRUE
19900201-0074,120,I-3434,FALSE,TRUE
19580515-0017,260,I-3435,FALSE,TRUE
19780815-0047,120,I-3435,FALSE,TRUE
19900801-0130,120,I-3435,FALSE,TRUE
19610623-0005,260,I-3436,FALSE,TRUE
19761009-0055,140,I-3436,FALSE,TRUE
19560812-0016,240,I-3437,FALSE,TRUE
19750512-0043,140,I-3437,FALSE,TRUE
19620522-0023,280,I-3438,FALSE,TRUE
19790717-0045,140,I-3438,FALSE,TRUE
19930508-0061,120,I-3438,FALSE,TRUE
19600905-0003,240,I-3439,FALSE,TRUE
19771013-0040,100,I-3439,FALSE,TRUE
19910421-0067,120,I-3439,FALSE,TRUE
19640220-0029,280,I-3440,FALSE,TRUE
19761009-0055,100,I-3440,FALSE,TRUE
19901026-0111,120,I-3440,FALSE,TRUE
19570828-0008,260,I-3441,FALSE,TRUE
19780424-0057,100,I-3441,FALSE,TRUE
19690917-0022,240,I-3442,FALSE,TRUE
19790618-0048,120,I-3442,FALSE,TRUE
19600905-0003,240,I-3443,FALSE,TRUE
19750705-0033,140,I-3443,FALSE,TRUE
19910927-0128,140,I-3443,FALSE,TRUE
19561222-0030,280,I-3444,FALSE,TRUE
19750331-0036,140,I-3444,FALSE,TRUE
19570828-0008,240,I-3445,FALSE,TRUE
19750102-0059,120,I-3445,FALSE,TRUE
19910101-0133,100,I-3445,FALSE,TRUE
19560812-0016,240,I-3446,FALSE,TRUE
19750906-0032,140,I-3446,FALSE,TRUE
19930414-0106,100,I-3446,FALSE,TRUE
19690513-0015,240,I-3447,FALSE,TRUE
19750705-0033,120,I-3447,FALSE,TRUE
19920505-0115,120,I-3447,FALSE,TRUE
19560812-0016,280,I-3448,FALSE,TRUE
19790717-0045,140,I-3448,FALSE,TRUE
19930919-0137,100,I-3448,FALSE,TRUE
19610918-0027,260,I-3449,FALSE,TRUE
19790717-0045,140,I-3449,FALSE,TRUE
19620831-0024,280,I-3450,FALSE,TRUE
19761020-0044,120,I-3450,FALSE,TRUE
19920826-0088,100,I-3450,FALSE,TRUE
19611219-0014,240,I-3451,FALSE,TRUE
19750722-0060,140,I-3451,FALSE,TRUE
19600529-0021,260,I-3452,FALSE,TRUE
19781217-0053,120,I-3452,FALSE,TRUE
19620424-0026,260,I-3453,FALSE,TRUE
19760108-0050,100,I-3453,FALSE,TRUE
19650303-0019,280,I-3454,FALSE,TRUE
19780815-0047,120,I-3454,FALSE,TRUE
19920206-0072,100,I-3454,FALSE,TRUE
19610918-0027,240,I-3455,FALSE,TRUE
19780815-0047,140,I-3455,FALSE,TRUE
19910514-0068,140,I-3455,FALSE,TRUE
19650303-0019,280,I-3456,FALSE,TRUE
19750906-0032,120,I-3456,FALSE,TRUE
19931212-0079,140,I-3456,FALSE,TRUE
19620831-0024,280,I-3457,FALSE,TRUE
19750220-0037,120,I-3457,FALSE,TRUE
19910822-0122,100,I-3457,FALSE,TRUE
19611219-0014,280,I-3458,FALSE,TRUE
19761009-0055,120,I-3458,FALSE,TRUE
19921218-0101,100,I-3458,FALSE,TRUE
19580515-0017,280,I-3459,FALSE,TRUE
19750512-0043,120,I-3459,FALSE,TRUE
19920602-0073,140,I-3459,FALSE,TRUE
19610623-0005,280,I-3460,FALSE,TRUE
19790717-0045,140,I-3460,FALSE,TRUE
19600529-0021,260,I-3461,FALSE,TRUE
19780602-0035,140,I-3461,FALSE,TRUE
19561222-0030,260,I-3462,FALSE,TRUE
19750512-0043,120,I-3462,FALSE,TRUE
19900511-0134,140,I-3462,FALSE,TRUE
19611219-0014,240,I-3463,FALSE,TRUE
19781217-0053,100,I-3463,FALSE,TRUE
19680712-0028,240,I-3464,FALSE,TRUE
19750122-0056,140,I-3464,FALSE,TRUE
19560812-0016,240,I-3465,FALSE,TRUE
19750122-0056,100,I-3465,FALSE,TRUE
19561222-0030,260,I-3466,FALSE,TRUE
19760108-0050,140,I-3466,FALSE,TRUE
19630126-0001,240,I-3467,FALSE,TRUE
19750722-0060,100,I-3467,FALSE,TRUE
19910214-0084,140,I-3467,FALSE,TRUE
19630126-0001,240,I-3468,FALSE,TRUE
19790708-0041,100,I-3468,FALSE,TRUE
19910404-0102,120,I-3468,FALSE,TRUE
19560612-0010,240,I-3469,FALSE,TRUE
19790717-0045,140,I-3469,FALSE,TRUE
19920226-0075,140,I-3469,FALSE,TRUE
19570615-0011,240,I-3470,FALSE,TRUE
19781217-0053,140,I-3470,FALSE,TRUE
19900119-0104,140,I-3470,FALSE,TRUE
19601021-0018,240,I-3471,FALSE,TRUE
19780602-0035,120,I-3471,FALSE,TRUE
19910820-0078,140,I-3471,FALSE,TRUE
19690408-0009,260,I-3472,FALSE,TRUE
19770224-0058,120,I-3472,FALSE,TRUE
19560812-0016,240,I-3473,FALSE,TRUE
19760108-0050,100,I-3473,FALSE,TRUE
19910421-0067,100,I-3473,FALSE,TRUE
19640220-0029,280,I-3474,FALSE,TRUE
19761009-0055,140,I-3474,FALSE,TRUE
19690513-0015,240,I-3475,FALSE,TRUE
19750220-0037,140,I-3475,FALSE,TRUE
19920826-0088,100,I-3475,FALSE,TRUE
19640414-0013,280,I-3476,FALSE,TRUE
19750331-0036,120,I-3476,FALSE,TRUE
19910817-0092,120,I-3476,FALSE,TRUE
19610918-0027,240,I-3477,FALSE,TRUE
19750512-0043,120,I-3477,FALSE,TRUE
19900619-0076,140,I-3477,FALSE,TRUE
19560812-0016,280,I-3478,FALSE,TRUE
19761009-0055,140,I-3478,FALSE,TRUE
19610620-0006,280,I-3479,FALSE,TRUE
19770224-0058,140,I-3479,FALSE,TRUE
19620522-0023,260,I-3480,FALSE,TRUE
19781130-0054,120,I-3480,FALSE,TRUE
19601021-0018,260,I-3481,FALSE,TRUE
19790717-0045,100,I-3481,FALSE,TRUE
19610620-0006,280,I-3482,FALSE,TRUE
19780815-0047,140,I-3482,FALSE,TRUE
19690408-0009,260,I-3483,FALSE,TRUE
19761009-0055,120,I-3483,FALSE,TRUE
19690917-0022,240,I-3484,FALSE,TRUE
19750220-0037,120,I-3484,FALSE,TRUE
19560612-0010,260,I-3485,FALSE,TRUE
19750122-0056,120,I-3485,FALSE,TRUE
19910403-0131,100,I-3485,FALSE,TRUE
19620831-0024,280,I-3486,FALSE,TRUE
19761020-0044,140,I-3486,FALSE,TRUE
19601021-0018,280,I-3487,FALSE,TRUE
19750722-0060,140,I-3487,FALSE,TRUE
19921201-0094,120,I-3487,FALSE,TRUE
19620522-0023,280,I-3488,FALSE,TRUE
19790618-0048,140,I-3488,FALSE,TRUE
19611219-0014,280,I-3489,FALSE,TRUE
19770713-0042,120,I-3489,FALSE,TRUE
19580218-0007,280,I-3490,FALSE,TRUE
19761020-0044,140,I-3490,FALSE,TRUE
19900430-0112,100,I-3490,FALSE,TRUE
19660630-0020,260,I-3491,FALSE,TRUE
19750705-0033,140,I-3491,FALSE,TRUE
19620522-0023,260,I-3492,FALSE,TRUE
19780424-0057,100,I-3492,FALSE,TRUE
19920217-0098,100,I-3492,FALSE,TRUE
19600905-0003,240,I-3493,FALSE,TRUE
19750512-0043,120,I-3493,FALSE,TRUE
19690408-0009,240,I-3494,FALSE,TRUE
19750220-0037,140,I-3494,FALSE,TRUE
19620522-0023,260,I-3495,FALSE,TRUE
19761020-0044,120,I-3495,FALSE,TRUE
19910822-0122,100,I-3495,FALSE,TRUE
19601021-0018,260,I-3496,FALSE,TRUE
19780317-0052,100,I-3496,FALSE,TRUE
19931203-0066,100,I-3496,FALSE,TRUE
19630126-0001,280,I-3497,FALSE,TRUE
19760108-0050,120,I-3497,FALSE,TRUE
19660630-0020,260,I-3498,FALSE,TRUE
19750722-0060,120,I-3498,FALSE,TRUE
19690513-0015,280,I-3499,FALSE,TRUE
